"simulClockHint","Explains the Fischer clock time control settings found on the create simul form page (https://lichess.org/simul/new)","Fischer Clock setup. The more players you take on, the more time you may need.","Фишерийн цагын тохиргоо. Олон тоглогчидтой тоглох тусам таньд илүү их цаг хэрэгтэй болно."
"simulAddExtraTime","Suggests adding extra time for the simul. Found on the create simul form page (https://lichess.org/simul/new)","You may add extra time to your clock to help cope with the simul.","Зэрэгцээ  өрөг тоглож буй үед та өөртөө нэмэлт хугацаа өгч болно."
"simulHostExtraTime","A setting for the simul host to add extra time. Found on the create simul form page (https://lichess.org/simul/new)","Host extra clock time","Зэрэгцээ өрөг үүсгэгчийн нэмэлт цаг"
"lichessTournaments","A heading on the side of the tournaments homepage (https://lichess.org/tournament) under which the official tournaments of Lichess are listed.","Lichess tournaments","Личессийн тэмцээнүүд"
"tournamentFAQ","A link to an FAQ page for Lichess tournaments. Links to https://lichess.org/tournament/help?system=arena and found on every tournament page as a small question mark.","Arena tournament FAQ","Тэмцээний талаарх түгээмэл асуулт хариултууд"
"tournamentOfficial","All official (not user created) Lichess tournaments have this shown in said tournament's information box shows that appears on the top left of the screen.","Official","Албан ёсны тэмцээн"
"timeBeforeTournamentStarts","Users creating new tournaments can decide when their tournament begins. Appears on the form used to create a new tournament (https://lichess.org/tournament/new)","Time before tournament starts","Тэмцээн эхлэх хүртэлх хугацаа"
"averageCentipawnLoss","ACPL. This is one of the categories of problems discovered by the computer analysis. Appears on the right hand side of pages with analyzed games.","Average centipawn loss","Хүүгийн 1/100 дундаж алдагдал"
"keyboardShortcuts","A heading appearing in the bottom left side of pages with analyzed games under which are available keyboard shortcuts.","Keyboard shortcuts","Товчлогч"
"keyMoveBackwardOrForward","Explains that the preceding keyboard shortcuts move the game backward or forward. Appears on the bottom left side of pages with analyzed games under Keyboard Shortcuts dropdown.","move backward/forward","урагш/хойш хөдөлгөх"
"keyGoToStartOrEnd","Explains that the preceding keyboard shortcuts move the game to the start or end position. Appears on the bottom left side of pages with analyzed games under Keyboard Shortcuts dropdown.","go to start/end","эхлэл/төгсгөл рүү хүргэх"
"keyShowOrHideComments","Explains that the preceding keyboard shortcuts show or hide comments. Appears on the bottom left side of pages with analyzed games under Keyboard Shortcuts dropdown.","show/hide comments","сэтгэгдлийг ил эсвэл далд болгох"
"keyEnterOrExitVariation","Explains that the preceding keyboard shortcuts enter or exit variations. Appears on the bottom left side of pages with analyzed games under Keyboard Shortcuts dropdown.","enter/exit variation","хувилбараас гарах/орох"
"keyYouCanDrawArrowsCirclesAndScrollToMove","Explains that using Shift+Click or right-clicking draws arrows and circles on the game board and that one can use the mouse scroll to play through game. Appears on the bottom left side of pages with analyzed games under Keyboard Shortcuts dropdown.","Press shift+click or right-click to draw circles and arrows on the board. You can also scroll over the board to move in the game.","Өрөг дээр тойрог, сум зурахын тулд shift+зүүн товшилт эсвэл баруун товшилт хийнэ. Мөн тоглолтын үед та энэхүү үйлдлүүдийг хийх боломжтой."
"newTournament","The title of the page where you can create a new tournament, https://lichess.org/tournament/new","New tournament","Шинэ тэмцээн"
"tournamentHomeTitle","The title of the tournaments home page (https://lichess.org/tournament) which is used for search engines.","Chess tournament featuring various time controls and variants","Янз бүрийн цагын хязгаарлалт болон шатрын төрөлтэй тэмцээн"
"tournamentHomeDescription","The description of the tournaments home page (https://lichess.org/tournament) which is used for search engines.","Play fast-paced chess tournaments! Join an official scheduled tournament, or create your own. Bullet, Blitz, Classical, Chess960, King of the Hill, Threecheck, and more options available for endless chess fun.","Түргэн нүүдэлт шатрын тэмцээн! Албан ёсны хуваарьт тэмцээнүүдэд оролцох эсвэл та өөрөө тэмцээн зохион байгуулж болно."
"tournamentNotFound","The heading that shows up when you go to a tournament that does not exist, or has been canceled.","Tournament not found","Тэмцээн олдсонгүй"
"tournamentDoesNotExist","This is the first sentence that shows up under the ""Tournament not found"" header when you go to a tournament that does not exist.","This tournament does not exist.","Энэ тэмцээн олдсонгүй."
"tournamentMayHaveBeenCanceled","This is the second sentence that shows up under the ""Tournament not found"" header when you go to a tournament that does not exist.","It may have been canceled, if all players left it before the tournament starts.","Тэмцээн эхлэхээс өмнө бүх тоглогчид тэмцээнийг орхисон бол энэхүү тэмцээн цуцлагдсан болно."
"returnToTournamentsHomepage","This link shows up on a page of a tournament that does not exist. It leads to the tournaments home page.","Return to tournaments homepage","Тэмцээний үндсэн нүүр хуудас руу буцах"
"weeklyPerfTypeRatingDistribution","Title of the rating stats page: https://lichess.org/stat/rating/distribution/blitz. %s is a variant name (like Bullet, Blitz, or Chess960).","Weekly %s rating distribution","%s төрөл дэх таны 7 хоног тутмын чансаа"
"nbPerfTypePlayersThisWeek","","%s %s players this week.","Энэ долоо хоногт %s гишүүд шатрын %s төрлийг тоглосон байна."
"yourPerfTypeRatingisRating","Current user rating, on the rating stats page: https://lichess.org/stat/rating/distribution/blitz. The first %s is the the variant name (like Bullet, Blitz, or Chess960), the second %s is the rating itself (like 1900).","Your %s rating is %s.","Шатрын %s төрөлд таны чансаа %s байна."
"youAreBetterThanPercentOfPerfTypePlayers","Current user ranking, on the rating stats page: https://lichess.org/stat/rating/distribution/blitz. The first %s is the percentage, the second %s is the variant name (like Bullet, Blitz, or Chess960).","You are better than %s of %s players.","Та нийт гишүүдийн %s-иас шатрын %s төрөлд илүү байна."
"youDoNotHaveAnEstablishedPerfTypeRating","When the user rating is provisional, on the rating stats page: https://lichess.org/stat/rating/distribution/blitz. %s is a variant name (like Bullet, Blitz, or Chess960).","You do not have an established %s rating.","%s төрөлд таньд тогтсон чансаа алга байна."
"checkYourEmail","Appears when signup is finished and email is sent. (https://lichess.org/signup/check-your-email/test)","Check your Email","Та цахим шуудангаа шалгана уу"
"weHaveSentYouAnEmailClickTheLink","That is shown to a new user at the registration finish page. (https://ru.lichess.org/signup/check-your-email/test)","We've sent you an email. Click the link in the email to activate your account.","Бид тань руу зурвас илгээлээ. Зурвас доторх холбоос хаяг дээр дарснаар хэрэглэгчийн данс тань идэвхжинэ."
"ifYouDoNotSeeTheEmailCheckOtherPlaces","A part of post-signup or password reset message. (https://lichess.org/password/reset/sent/test@test.com)","If you don't see the email, check other places it might be, like your junk, spam, social, or other folders.","Хэрэв бидний зурвас үндсэн шуудангийн хайрцаг дотор тань олдохгүй байвал та бусад хайрцгуудаа ( junk, spam, social гэх мэт) шалгана уу."
"areYouSureYouEvenRegisteredYourEmailOnLichess","Appears when trying to reset the password and specified email is not found. (https://lichess.org/password/reset/send)","Are you sure you even registered your email on lichess?","Та энэ шуудангийн хаягаар хэрэглэгчийн данс үүсгэсэн гэдэгтээ илтгэлтэй байна уу?"
"itWasNotRequiredForYourRegistration","The second part of failed password reset message when email is not found. (https://lichess.org/password/reset/send)","It was not required for your registration.","Хэрэглэгчийн данс нээхэд энэ мэдээлэл шаардаагүй болно."
"weHaveSentYouAnEmailTo","Appears on password resetting and also shows an email address of the user. (https://lichess.org/password/reset/sent/test@test.com)","We've sent an email to %s. Click the link in the email to reset your password.","Бид %s хаяг руу зурвас илгээлээ. Зурвас доторх холбоос дээр дарж нэвтрэх үгээ шинэчилнэ үү."
"byRegisteringYouAgreeToBeBoundByOur","Is a first part of sentence at the registration page. Link to ToS is inserted inside it. (https://lichess.org/signup)","By registering, you agree to be bound by our %s.","Та энэ хуудсанд бүртгэл үүсгэснээр манай %sийг бүрэн дагаж мөрдөхөө хүлээн зөвшөөрч байна."
"networkLagBetweenYouAndLichess","Is an explanations of what PING is and it is shown at the window which opens when clicking on the login at the top of the site.","Network lag between you and lichess","Таны ба манай сүлжээний хоорон дахь хоцрогдол"
"timeToProcessAMoveOnLichessServer","Is an explanations of what SERVER is and it is shown at the window which opens when clicking on the login at the top of the site.","Time to process a move on lichess server","Личеиссийн серверт нүүдлийг боловсруулах хугацаа"
"downloadAnnotated","Button for downloading a game PGN with lichess annotations. (https://lichess.org/EE5OajWy, FEN&PGN tab)","Download annotated","Өргийг тэмдэглэлийн хамт татаж авах"
"downloadRaw","Button for downloading a game PGN without lichess annotations. (https://lichess.org/EE5OajWy, FEN&PGN tab)","Download raw","Өргийг текст хэлбэрээр татаж авах"
"downloadImported","Button which appears in the FEN & PGN tab under at Analysis for downloading the original PGN of an imported game.","Download imported","Импортолж оруулсан өргийг татаж авах"
"printFriendlyPDF","Downloads a game in PDF format. It is located near the other downloads buttons in FEN & PGN tab under the finished game. (https://lichess.org/EE5OajWy, FEN&PGN tab)","Print-friendly PDF","Өргийг хэвлэгчийн хоронд хэмнэлттэй PDF хэлбэрээр харах"
"crosstable","The name of the tab which shows a total points sum between two players calculated based on their finished games. Shown under the board. (https://lichess.org/EE5OajWy, Crosstable tab)","Crosstable","Ялалт, ялагдлын харьцаа"
"youCanAlsoScrollOverTheBoardToMoveInTheGame","Appears when hovering KeyboardShortcuts sign under the chess board. (https://lichess.org/g4XbumIh)","You can also scroll over the board to move in the game.","Мөн тоглолтын үед та энэхүү үйлдлүүдийг хийх боломжтой."
"pressShiftPlusClickOrRightClickToDrawCirclesAndArrowsOnTheBoard","Appears when hovering KeyboardShortcuts sign under the chess board. (https://lichess.org/g4XbumIh)","Press shift+click or right-click to draw circles and arrows on the board.","Өрөг дээр тойрог, сум зурахын тулд shift+зүүн товшилт эсвэл баруун товшилт хийнэ."
"confirmResignation","An option at game preferences. (https://lichess.org/account/preferences/game-behavior)","Confirm resignation","Бууж өгөхөө баталгаажуулах"
"letOtherPlayersMessageYou","Appears at privacy settings. (https://lichess.org/account/preferences/privacy)","Let other players message you","Бусад гишүүд таньд зурвас илгээхийг зөвшөөрнө"
"shareYourInsightsData","Appears at privacy settings. (https://lichess.org/account/preferences/privacy)","Share your insights data","Та тоглосон өргүүдийнхээ нарийн шинжилгээг бусадтай хуваалцна"
"youHaveAlreadyRegisteredTheEmail","Is a message that is shown to a user at email settings when you already have an email connected with your account. (https://lichess.org/account/email)","You have already registered the email: %s","Та дараахь цахим шуудангийн хаягаар бүртгэлтэй байна: %s"
"kidMode","Is an option at preferences menu. (https://lichess.org/account/kid)","Kid mode","Хүүхдийн горим"
"playChessEverywhere","Description of mobile app. (https://lichess.org/mobile)","Play chess everywhere","Хаа газар шатар тоглоцгооё"
"asFreeAsLichess","Description of mobile app. (https://lichess.org/mobile)","As free as lichess","Ямар ч үнэ төлбөргүй"
"builtForTheLoveOfChessNotMoney","Description of mobile app. (https://lichess.org/mobile)","Built for the love of chess, not money","Мөнгөний төлөө биш шатарт хайртайдаа бүтээлээ"
"everybodyGetsAllFeaturesForFree","Description of mobile app. (https://lichess.org/mobile)","Everybody gets all features for free","Бүх функциуд үнэгүй"
"zeroAdvertisement","Description of mobile app. (https://lichess.org/mobile)","Zero advertisement","Ганц ч зар сурталчилгаагүй"
"fullFeatured","Description of mobile app. (https://lichess.org/mobile)","Full featured","Цахим хөтлүүртэйгээ адил бүх хэрэглүүрүүдтэй"
"phoneAndTablet","Description of mobile app. (https://lichess.org/mobile)","Phone and tablet","Утас болон таблет дээр тоглох"
"bulletBlitzClassical","Description of mobile app. (https://lichess.org/mobile)","Bullet, blitz, classical","Буллет, блиц, классик төрлүүдийг тоглох"
"correspondenceChess","Description of mobile app. (https://lichess.org/mobile)","Correspondence chess","Бодит бус цагаар тоглох"
"onlineAndOfflinePlay","Description of mobile app. (https://lichess.org/mobile)","Online and offline play","Онлайн болон оффлайн тоглох"
"correspondenceAndUnlimited","","Correspondence and unlimited","Ээлжээр нүүх (хязгааргүй)"
"viewTheSolution","","View the solution","Зөв хариултыг үзэх"
"followAndChallengeFriends","Description of mobile app. (https://lichess.org/mobile)","Follow and challenge friends","Найзаа дагах бас өрөгт урих"
"availableInNbLanguages","Description of mobile app. The number is goind to be between 80 and 100. (https://lichess.org/mobile)","Available in %s languages!","%s хэл дээр"
"gameAnalysis","Description of mobile app. (https://lichess.org/mobile)","Game analysis","Өргийн шинжилгээ"
